Village_ID,Village_Name,District,State,Year,MGNREGA_Workers,Skill_Dev_Participants,Avg_Daily_Wage_INR,Unemployment_Rate_Pct,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability,Primary_Schools,School_Dropout_Rate_Pct,Primary_Health_Centres,Clean_Water_Access_Pct,Electrification_Pct,Internet_Penetration_Pct,Paved_Roads_KM,Bank_Branches
12153,Hubli_Village_28,Hubli,Karnataka,2024,220,19,290,10.3,725,4.76,73,5,0,5.6,0,50.4,75.1,71.7,10.2,0
12153,Hubli_Village_28,Hubli,Karnataka,2025,183,33,348,10.4,257,2.85,57,14,0,13.3,0,56.1,85.9,50.5,19.4,0
12154,Hubli_Village_29,Hubli,Karnataka,2022,288,9,250,12.9,203,2.1,83,8,0,13.7,1,53.1,67.2,18.6,7.9,2
12154,Hubli_Village_29,Hubli,Karnataka,2023,246,18,291,13.0,697,2.54,91,9,2,22.3,1,35.7,87.0,19.5,17.3,0
12154,Hubli_Village_29,Hubli,Karnataka,2024,220,6,327,5.4,705,4.24,47,13,2,9.3,0,40.0,80.1,46.1,19.6,0
12154,Hubli_Village_29,Hubli,Karnataka,2025,74,27,327,4.8,785,2.4,26,7,0,17.2,0,94.6,74.2,63.8,16.8,0
12155,Hubli_Village_30,Hubli,Karnataka,2022,67,23,277,11.0,381,2.22,50,9,2,15.9,1,76.0,88.1,40.1,10.0,0
12155,Hubli_Village_30,Hubli,Karnataka,2023,239,28,219,12.0,246,3.75,63,14,0,17.6,1,81.8,57.3,30.6,16.6,2
12155,Hubli_Village_30,Hubli,Karnataka,2024,190,24,367,6.6,613,4.01,49,9,3,5.4,0,64.7,56.9,51.7,2.8,0
12155,Hubli_Village_30,Hubli,Karnataka,2025,92,31,332,8.8,167,4.83,40,8,0,15.5,1,60.9,60.2,55.2,17.6,0
12156,Hubli_Village_31,Hubli,Karnataka,2022,127,28,216,12.6,603,4.44,99,7,2,6.7,0,35.5,89.1,20.8,10.8,0
12156,Hubli_Village_31,Hubli,Karnataka,2023,77,21,279,12.2,168,3.64,35,6,2,17.3,0,66.5,90.8,36.5,10.1,2
12156,Hubli_Village_31,Hubli,Karnataka,2024,195,29,353,10.6,658,2.89,85,13,3,11.3,1,80.6,94.9,65.8,15.2,0
12156,Hubli_Village_31,Hubli,Karnataka,2025,108,35,265,4.1,512,3.31,27,12,0,5.1,0,50.8,71.1,65.6,18.8,0
12157,Hubli_Village_32,Hubli,Karnataka,2022,237,32,310,5.0,163,2.82,44,13,2,14.6,0,53.3,73.6,56.5,6.6,1
12157,Hubli_Village_32,Hubli,Karnataka,2023,112,32,321,8.2,691,2.81,84,11,1,20.6,1,88.6,67.8,60.6,9.6,0
12157,Hubli_Village_32,Hubli,Karnataka,2024,234,26,251,4.0,336,2.81,65,3,2,5.1,1,86.6,83.2,34.4,13.7,0
12157,Hubli_Village_32,Hubli,Karnataka,2025,141,9,313,12.8,495,2.45,39,8,0,3.9,1,86.9,98.1,71.1,12.9,2
12158,Hubli_Village_33,Hubli,Karnataka,2022,228,12,235,4.7,238,2.6,54,3,1,15.7,0,32.4,51.0,40.8,6.2,2
12158,Hubli_Village_33,Hubli,Karnataka,2023,105,32,363,4.4,415,4.56,84,11,2,16.0,0,42.9,79.8,64.1,2.3,0
12158,Hubli_Village_33,Hubli,Karnataka,2024,204,16,302,5.4,765,4.45,61,9,2,10.4,0,54.4,64.7,31.8,4.9,0
12158,Hubli_Village_33,Hubli,Karnataka,2025,209,29,335,9.9,522,3.8,77,9,2,5.8,0,57.2,99.3,45.2,2.7,0
12159,Hubli_Village_34,Hubli,Karnataka,2022,160,19,325,10.2,231,2.08,64,13,2,6.3,1,37.7,95.9,30.0,3.1,0
12159,Hubli_Village_34,Hubli,Karnataka,2023,186,38,360,11.0,325,4.29,19,10,2,4.5,0,50.4,92.2,17.2,6.4,1
12159,Hubli_Village_34,Hubli,Karnataka,2024,281,17,328,13.1,703,2.74,63,10,0,2.8,0,61.7,56.6,46.0,15.0,0
12159,Hubli_Village_34,Hubli,Karnataka,2025,273,12,259,8.1,572,3.59,43,14,2,18.5,0,42.0,72.0,75.2,6.6,2
12160,Hubli_Village_35,Hubli,Karnataka,2022,261,17,243,5.0,217,4.24,72,9,3,7.6,1,54.2,61.0,50.8,6.1,0
12160,Hubli_Village_35,Hubli,Karnataka,2023,269,10,311,12.1,737,2.65,40,4,1,9.4,0,62.8,92.2,26.0,13.5,0
12160,Hubli_Village_35,Hubli,Karnataka,2024,274,36,265,12.2,438,4.54,73,9,2,21.7,0,38.5,55.9,36.1,12.1,0
12160,Hubli_Village_35,Hubli,Karnataka,2025,117,25,274,3.8,518,2.66,59,12,2,19.0,0,79.5,100.0,76.8,11.1,0
12161,Hubli_Village_36,Hubli,Karnataka,2022,95,11,225,7.0,534,4.29,37,2,0,5.9,1,34.8,78.2,13.0,13.6,0
12161,Hubli_Village_36,Hubli,Karnataka,2023,298,30,299,12.2,278,2.73,46,1,0,14.5,0,71.9,88.2,38.7,8.4,1
12161,Hubli_Village_36,Hubli,Karnataka,2024,275,19,330,7.6,561,2.92,41,8,1,14.7,0,95.6,76.9,66.3,2.3,2
12161,Hubli_Village_36,Hubli,Karnataka,2025,289,27,365,8.3,696,3.61,90,6,0,1.6,1,42.6,91.4,62.9,9.7,0
12162,Hubli_Village_37,Hubli,Karnataka,2022,116,19,230,13.1,775,2.54,44,13,3,19.6,0,46.3,66.1,59.1,8.6,0
12162,Hubli_Village_37,Hubli,Karnataka,2023,203,20,231,5.1,203,3.0,66,11,1,23.3,1,40.8,84.2,64.8,15.9,2
12162,Hubli_Village_37,Hubli,Karnataka,2024,185,36,327,10.8,213,3.3,70,10,3,10.6,1,58.2,75.7,59.6,3.6,0
12162,Hubli_Village_37,Hubli,Karnataka,2025,55,22,370,5.6,799,3.42,94,9,2,9.5,1,89.1,100.0,52.3,16.1,0
12163,Hubli_Village_38,Hubli,Karnataka,2022,257,24,223,5.2,370,4.38,41,9,0,18.2,0,85.8,94.7,41.2,14.8,0
12163,Hubli_Village_38,Hubli,Karnataka,2023,73,6,336,11.1,662,2.5,17,3,2,18.2,1,83.4,79.9,55.7,8.0,1
12163,Hubli_Village_38,Hubli,Karnataka,2024,225,27,361,5.0,405,2.65,89,2,3,17.8,0,77.5,92.1,36.6,13.3,2
12163,Hubli_Village_38,Hubli,Karnataka,2025,280,34,381,11.1,722,4.46,44,13,2,2.1,0,82.0,93.1,50.9,11.5,0
12164,Hubli_Village_39,Hubli,Karnataka,2022,143,7,329,6.6,154,2.68,32,7,0,21.0,1,37.2,83.9,43.4,5.8,0
12164,Hubli_Village_39,Hubli,Karnataka,2023,222,5,337,4.6,623,1.87,95,5,0,20.8,0,47.9,99.3,29.6,18.3,0
12164,Hubli_Village_39,Hubli,Karnataka,2024,62,26,267,4.7,533,3.24,47,13,0,2.9,1,57.8,97.1,54.9,5.4,0
12164,Hubli_Village_39,Hubli,Karnataka,2025,246,33,387,12.1,289,3.6,28,10,2,1.3,0,42.0,93.3,35.3,4.5,0
12165,Hubli_Village_40,Hubli,Karnataka,2022,74,18,330,8.4,488,3.35,63,6,0,16.0,0,79.3,53.8,31.0,9.4,0
12165,Hubli_Village_40,Hubli,Karnataka,2023,197,32,271,7.3,766,2.36,54,5,1,13.4,0,48.3,69.5,21.1,15.4,2
12165,Hubli_Village_40,Hubli,Karnataka,2024,167,25,271,8.9,434,4.72,45,4,1,21.6,0,39.1,71.5,64.2,6.0,2
12165,Hubli_Village_40,Hubli,Karnataka,2025,131,36,297,9.9,445,4.16,58,1,0,6.4,0,43.4,82.1,43.1,17.6,0
12166,Hubli_Village_41,Hubli,Karnataka,2022,160,10,318,4.9,364,3.66,69,4,1,16.8,0,88.2,91.1,56.3,12.4,0
12166,Hubli_Village_41,Hubli,Karnataka,2023,131,5,335,13.5,203,4.27,65,10,3,13.6,1,87.7,84.8,55.4,5.4,0
12166,Hubli_Village_41,Hubli,Karnataka,2024,115,25,285,13.8,774,1.88,82,13,0,12.7,1,93.5,92.0,37.8,11.8,0
12166,Hubli_Village_41,Hubli,Karnataka,2025,251,8,331,7.7,240,3.79,73,13,2,13.7,1,96.4,59.5,58.2,6.2,0
12167,Hubli_Village_42,Hubli,Karnataka,2022,296,7,275,8.8,655,3.95,71,13,1,15.8,0,78.0,52.6,32.0,5.6,0
12167,Hubli_Village_42,Hubli,Karnataka,2023,94,34,299,13.3,338,1.75,68,3,1,3.6,0,49.6,97.1,56.3,4.8,0
12167,Hubli_Village_42,Hubli,Karnataka,2024,163,35,314,8.2,529,4.07,10,3,1,18.9,1,55.5,65.1,56.3,12.6,1
12167,Hubli_Village_42,Hubli,Karnataka,2025,224,38,325,12.3,708,4.92,90,14,1,4.5,0,63.1,95.6,60.7,2.2,2
12168,Hubli_Village_43,Hubli,Karnataka,2022,112,23,207,4.8,197,3.28,99,5,3,9.6,1,77.1,76.3,46.3,19.2,0
12168,Hubli_Village_43,Hubli,Karnataka,2023,125,24,225,9.2,560,2.92,86,1,3,16.5,1,88.6,69.3,37.1,2.5,1
12168,Hubli_Village_43,Hubli,Karnataka,2024,288,27,367,13.7,664,3.16,14,11,3,11.6,1,62.4,91.7,42.7,18.7,0
12168,Hubli_Village_43,Hubli,Karnataka,2025,254,29,359,6.0,720,3.99,28,6,1,12.0,1,57.1,100.0,45.6,8.0,1
12169,Hubli_Village_44,Hubli,Karnataka,2022,163,19,280,7.3,356,3.21,67,2,3,14.9,1,44.6,62.4,18.0,12.3,1
12169,Hubli_Village_44,Hubli,Karnataka,2023,160,27,301,10.7,110,4.01,66,13,2,11.9,0,48.4,69.4,34.1,11.0,2
12169,Hubli_Village_44,Hubli,Karnataka,2024,298,6,271,13.4,277,3.06,51,1,3,11.7,1,36.4,69.1,53.6,7.5,0
12169,Hubli_Village_44,Hubli,Karnataka,2025,232,19,281,5.4,492,3.2,82,11,1,3.3,0,53.0,88.4,43.7,7.6,0
12170,Hubli_Village_45,Hubli,Karnataka,2022,252,39,291,14.2,393,3.74,15,8,0,24.4,1,47.7,84.8,19.7,4.4,1
12170,Hubli_Village_45,Hubli,Karnataka,2023,196,14,299,11.1,496,3.59,94,10,1,15.0,1,79.5,75.5,63.9,8.1,0
12170,Hubli_Village_45,Hubli,Karnataka,2024,84,18,288,14.1,488,4.13,31,3,0,7.7,1,68.9,65.3,51.1,13.4,0
12170,Hubli_Village_45,Hubli,Karnataka,2025,280,31,281,11.0,636,4.61,62,14,3,14.8,0,58.9,72.9,29.6,12.7,0
12171,Hubli_Village_46,Hubli,Karnataka,2022,102,18,220,11.5,737,2.29,66,6,3,22.6,1,65.8,85.9,49.1,17.4,1
12171,Hubli_Village_46,Hubli,Karnataka,2023,75,39,344,12.7,365,2.6,60,2,0,9.4,1,80.3,94.9,49.7,6.0,0
12171,Hubli_Village_46,Hubli,Karnataka,2024,287,37,312,5.5,232,3.38,14,5,2,8.5,0,72.6,79.4,41.4,4.9,0
12171,Hubli_Village_46,Hubli,Karnataka,2025,63,5,387,13.2,377,4.74,31,9,1,9.3,0,43.2,69.4,62.9,16.5,1
12172,Hubli_Village_47,Hubli,Karnataka,2022,167,38,200,6.2,653,4.0,16,7,2,9.3,0,44.5,82.0,55.7,16.5,2
12172,Hubli_Village_47,Hubli,Karnataka,2023,94,23,321,4.4,200,3.06,73,4,1,19.7,0,50.2,83.2,26.8,15.1,0
12172,Hubli_Village_47,Hubli,Karnataka,2024,221,28,257,11.0,503,3.52,66,3,1,13.7,1,57.8,98.6,48.4,4.5,0
12172,Hubli_Village_47,Hubli,Karnataka,2025,265,8,294,5.2,383,4.09,35,9,2,1.6,1,40.5,71.2,66.6,18.2,2
12173,Hubli_Village_48,Hubli,Karnataka,2022,282,17,234,12.5,376,3.07,34,4,2,24.9,1,74.7,89.2,14.2,9.2,0
12173,Hubli_Village_48,Hubli,Karnataka,2023,242,36,351,12.4,238,1.95,78,5,0,15.0,0,61.2,84.7,53.6,8.4,1
12173,Hubli_Village_48,Hubli,Karnataka,2024,100,13,361,6.2,320,2.86,41,6,3,19.8,0,89.8,95.3,60.2,4.7,0
12173,Hubli_Village_48,Hubli,Karnataka,2025,220,20,285,4.2,168,2.09,17,10,3,10.5,0,70.1,62.4,55.6,5.2,2
12174,Hubli_Village_49,Hubli,Karnataka,2022,168,7,266,9.8,276,3.51,18,5,0,16.6,0,89.3,89.7,49.2,3.7,0
12174,Hubli_Village_49,Hubli,Karnataka,2023,263,24,262,13.4,472,2.66,63,9,0,12.6,0,75.0,75.4,49.5,11.6,2
12174,Hubli_Village_49,Hubli,Karnataka,2024,200,14,315,12.6,644,4.02,29,1,3,10.5,0,89.2,92.2,38.2,8.8,0
12174,Hubli_Village_49,Hubli,Karnataka,2025,233,26,302,4.5,400,3.24,77,11,2,4.9,1,97.4,69.2,35.3,4.7,0
12175,Hubli_Village_50,Hubli,Karnataka,2022,295,7,238,14.6,327,1.64,76,6,3,24.2,0,58.3,66.7,58.1,14.2,2
12175,Hubli_Village_50,Hubli,Karnataka,2023,68,15,239,6.9,747,2.79,53,4,1,7.1,1,71.0,72.4,44.8,7.9,0
12175,Hubli_Village_50,Hubli,Karnataka,2024,131,29,289,7.4,471,2.46,50,4,0,12.5,0,90.8,81.4,57.6,14.2,2
12175,Hubli_Village_50,Hubli,Karnataka,2025,125,12,361,4.9,745,2.59,51,3,3,2.2,1,73.5,82.0,55.0,16.4,2
12176,Hubli_Village_51,Hubli,Karnataka,2022,232,13,285,8.5,498,2.63,20,14,2,24.9,0,33.2,61.4,47.2,13.3,0
12176,Hubli_Village_51,Hubli,Karnataka,2023,269,19,328,10.8,242,4.58,52,5,3,14.6,0,74.8,95.9,23.6,2.2,0
12176,Hubli_Village_51,Hubli,Karnataka,2024,141,36,313,9.0,236,4.68,95,8,0,18.3,0,92.1,100.0,33.1,7.1,0
12176,Hubli_Village_51,Hubli,Karnataka,2025,237,7,368,12.0,672,4.36,17,4,1,11.8,0,85.9,68.9,70.7,2.5,0
12177,Hubli_Village_52,Hubli,Karnataka,2022,236,8,310,11.2,155,2.24,55,7,2,21.1,1,77.5,68.8,12.7,8.4,0
12177,Hubli_Village_52,Hubli,Karnataka,2023,82,34,256,6.9,744,3.94,43,14,2,14.2,0,37.8,91.1,38.8,17.1,0
12177,Hubli_Village_52,Hubli,Karnataka,2024,196,17,281,9.6,481,1.85,77,8,1,10.9,1,80.2,92.6,31.5,16.6,2
12177,Hubli_Village_52,Hubli,Karnataka,2025,77,25,292,4.0,570,2.12,24,5,2,9.6,0,40.9,100.0,56.5,4.9,2
12178,Hubli_Village_53,Hubli,Karnataka,2022,172,23,231,10.6,307,4.01,27,10,2,5.0,0,85.8,95.5,33.3,14.2,0
12178,Hubli_Village_53,Hubli,Karnataka,2023,229,26,345,8.2,737,3.34,20,1,3,10.9,0,87.9,94.5,52.9,17.8,0
12178,Hubli_Village_53,Hubli,Karnataka,2024,175,24,347,4.7,734,2.92,28,8,2,21.0,0,94.8,83.2,37.4,17.6,0
12178,Hubli_Village_53,Hubli,Karnataka,2025,226,35,267,6.5,134,4.17,82,10,0,14.0,0,57.2,73.7,49.1,16.5,0
12179,Hubli_Village_54,Hubli,Karnataka,2022,86,14,334,13.9,365,1.84,34,3,1,23.4,1,62.4,75.1,21.7,6.4,0
12179,Hubli_Village_54,Hubli,Karnataka,2023,203,22,341,10.3,702,2.51,31,4,0,7.5,0,67.7,89.5,21.1,19.5,2
12179,Hubli_Village_54,Hubli,Karnataka,2024,148,24,266,13.2,120,3.98,96,10,1,11.8,0,69.4,60.0,33.3,14.9,0
12179,Hubli_Village_54,Hubli,Karnataka,2025,147,22,251,7.6,239,2.57,71,7,2,1.2,1,63.7,91.3,72.9,14.5,0
12180,Hubli_Village_55,Hubli,Karnataka,2022,176,15,276,14.8,364,3.3,46,9,1,18.5,0,89.2,93.0,34.2,18.5,2
12180,Hubli_Village_55,Hubli,Karnataka,2023,276,26,296,7.9,499,2.99,19,4,2,19.2,0,86.2,62.6,42.9,8.2,0
12180,Hubli_Village_55,Hubli,Karnataka,2024,217,22,324,11.6,556,2.41,90,13,2,17.0,0,72.6,93.9,59.0,10.1,2
12180,Hubli_Village_55,Hubli,Karnataka,2025,129,38,266,6.5,219,4.62,61,4,1,2.2,1,77.9,100.0,71.2,9.8,0
12181,Hubli_Village_56,Hubli,Karnataka,2022,87,27,277,5.6,482,2.81,86,6,2,10.0,0,72.9,53.2,11.2,4.1,0
12181,Hubli_Village_56,Hubli,Karnataka,2023,126,5,296,12.8,634,3.45,77,9,0,16.6,1,69.2,98.5,22.2,7.2,0
12181,Hubli_Village_56,Hubli,Karnataka,2024,175,14,374,11.7,138,2.56,37,4,1,17.2,1,78.5,79.1,43.4,14.7,0
12181,Hubli_Village_56,Hubli,Karnataka,2025,136,5,263,11.9,739,2.99,39,10,1,6.0,1,88.0,79.5,38.0,2.7,0
12182,Hubli_Village_57,Hubli,Karnataka,2022,103,13,294,7.6,121,1.65,55,8,1,13.1,0,88.7,78.9,33.7,10.3,2
12182,Hubli_Village_57,Hubli,Karnataka,2023,199,35,253,11.5,666,3.1,49,3,2,10.5,1,83.9,62.8,46.7,15.0,0
12182,Hubli_Village_57,Hubli,Karnataka,2024,65,11,346,6.0,146,2.83,30,2,0,2.1,1,43.8,86.9,46.5,15.2,2
12182,Hubli_Village_57,Hubli,Karnataka,2025,77,21,280,3.4,638,2.94,24,14,1,12.0,1,71.8,96.3,62.0,18.5,2
12183,Hubli_Village_58,Hubli,Karnataka,2022,289,39,214,13.6,483,4.17,12,4,2,18.4,1,67.9,65.5,11.0,12.1,0
12183,Hubli_Village_58,Hubli,Karnataka,2023,212,22,274,9.6,581,3.76,90,14,3,9.0,0,48.9,64.8,43.1,5.7,0
12183,Hubli_Village_58,Hubli,Karnataka,2024,237,37,373,14.0,147,3.17,88,13,3,15.8,0,64.5,98.9,58.0,15.9,0
12183,Hubli_Village_58,Hubli,Karnataka,2025,222,8,333,7.3,778,2.54,78,4,3,5.4,0,95.0,79.9,77.8,11.1,1
12184,Hubli_Village_59,Hubli,Karnataka,2022,95,27,215,14.5,180,4.42,17,7,0,19.3,1,45.5,80.2,15.3,16.7,0
12184,Hubli_Village_59,Hubli,Karnataka,2023,121,15,312,10.6,729,1.87,18,14,2,12.6,0,52.0,93.6,16.6,6.0,0
12184,Hubli_Village_59,Hubli,Karnataka,2024,285,13,333,9.1,144,2.21,99,7,2,19.4,1,90.5,89.4,36.5,2.1,2
12184,Hubli_Village_59,Hubli,Karnataka,2025,232,34,288,6.5,374,2.76,11,9,3,11.4,0,44.7,72.9,44.4,7.1,0
12185,Hubli_Village_60,Hubli,Karnataka,2022,296,12,250,13.2,792,4.36,46,10,0,8.7,1,82.8,51.0,50.4,5.3,1
12185,Hubli_Village_60,Hubli,Karnataka,2023,263,9,232,12.8,410,2.49,21,2,2,19.9,0,51.2,75.0,28.6,14.9,0
12185,Hubli_Village_60,Hubli,Karnataka,2024,134,16,234,8.1,331,3.27,28,4,3,17.6,1,65.9,66.9,34.3,11.0,1
12185,Hubli_Village_60,Hubli,Karnataka,2025,75,5,250,10.9,185,4.23,36,3,0,2.2,0,77.6,77.6,71.5,8.7,0
12186,Hubli_Village_61,Hubli,Karnataka,2022,281,19,275,9.2,204,4.29,33,12,3,6.0,1,68.8,72.0,31.5,3.4,0
12186,Hubli_Village_61,Hubli,Karnataka,2023,134,29,329,11.9,276,3.47,75,3,1,6.2,0,91.8,94.1,48.9,5.8,1
12186,Hubli_Village_61,Hubli,Karnataka,2024,202,22,241,14.1,689,2.95,25,7,1,18.9,0,38.1,91.8,32.4,18.7,1
12186,Hubli_Village_61,Hubli,Karnataka,2025,282,30,256,6.1,737,4.91,11,12,0,6.9,1,81.2,66.9,58.1,5.7,0
12187,Hubli_Village_62,Hubli,Karnataka,2022,114,7,272,11.2,288,1.58,30,10,2,15.1,0,80.7,65.2,54.7,12.4,0
12187,Hubli_Village_62,Hubli,Karnataka,2023,183,26,320,8.1,159,4.15,19,6,3,15.6,0,68.3,80.5,52.6,16.8,0
12187,Hubli_Village_62,Hubli,Karnataka,2024,200,30,379,9.5,319,2.63,67,3,1,16.9,0,94.5,82.1,29.0,7.2,1
12187,Hubli_Village_62,Hubli,Karnataka,2025,164,23,293,12.5,687,4.4,26,8,3,17.1,1,64.1,83.7,34.6,16.4,2
12188,Hubli_Village_63,Hubli,Karnataka,2022,113,25,203,8.1,702,1.99,85,8,0,15.3,1,75.0,95.7,15.1,7.8,1
12188,Hubli_Village_63,Hubli,Karnataka,2023,136,30,217,4.9,215,2.69,16,7,0,11.8,0,74.2,85.7,62.0,12.4,0
12188,Hubli_Village_63,Hubli,Karnataka,2024,220,17,373,12.1,569,1.97,82,9,2,5.9,1,37.9,59.7,52.5,7.1,0
12188,Hubli_Village_63,Hubli,Karnataka,2025,156,28,258,9.1,266,2.55,55,14,2,12.7,0,72.2,100.0,28.9,12.4,2
12189,Hubli_Village_64,Hubli,Karnataka,2022,200,30,263,9.2,737,3.31,59,3,3,16.0,0,45.7,72.2,51.9,5.8,0
12189,Hubli_Village_64,Hubli,Karnataka,2023,145,25,334,6.0,544,3.93,19,5,1,9.3,1,64.7,80.4,32.3,16.6,0
12189,Hubli_Village_64,Hubli,Karnataka,2024,207,22,297,4.7,332,4.53,25,6,1,10.9,1,89.0,94.3,55.8,10.7,0
12189,Hubli_Village_64,Hubli,Karnataka,2025,126,19,303,6.2,213,2.31,10,9,1,15.3,1,76.8,67.7,70.6,18.5,0
12190,Hubli_Village_65,Hubli,Karnataka,2022,284,19,329,12.0,607,1.92,18,4,2,17.5,1,65.6,74.6,47.7,13.3,2
12190,Hubli_Village_65,Hubli,Karnataka,2023,195,10,333,8.4,711,4.47,22,5,1,13.1,1,73.3,93.8,57.1,16.9,0
12190,Hubli_Village_65,Hubli,Karnataka,2024,136,35,239,9.7,250,4.1,70,9,0,7.4,0,67.7,90.4,62.2,17.3,0
12190,Hubli_Village_65,Hubli,Karnataka,2025,256,32,319,4.2,683,3.57,57,12,0,13.9,1,65.9,74.3,35.5,11.5,0
12191,Hubli_Village_66,Hubli,Karnataka,2022,274,12,289,5.8,469,2.93,25,11,1,17.6,1,52.5,78.3,29.4,14.9,0
12191,Hubli_Village_66,Hubli,Karnataka,2023,198,33,315,4.2,448,2.12,50,4,2,12.7,1,75.0,52.9,61.7,12.0,2
12191,Hubli_Village_66,Hubli,Karnataka,2024,106,25,361,10.8,266,2.94,39,2,1,6.8,0,82.5,57.3,26.7,2.4,0
12191,Hubli_Village_66,Hubli,Karnataka,2025,152,21,272,6.1,171,3.07,86,9,0,4.0,1,64.4,62.9,76.8,14.9,0
12192,Hubli_Village_67,Hubli,Karnataka,2022,200,28,329,14.7,452,3.45,81,11,1,11.8,1,32.6,83.3,21.3,19.9,0
12192,Hubli_Village_67,Hubli,Karnataka,2023,140,35,280,7.3,110,3.45,64,12,3,21.7,0,65.6,82.3,46.9,17.7,0
12192,Hubli_Village_67,Hubli,Karnataka,2024,94,38,373,7.5,737,1.98,20,3,0,17.1,0,70.4,99.0,38.4,2.9,0
12192,Hubli_Village_67,Hubli,Karnataka,2025,221,6,368,8.2,252,4.5,61,11,3,18.3,1,67.7,91.5,77.1,18.8,2
12193,Hubli_Village_68,Hubli,Karnataka,2022,259,7,256,7.9,261,4.31,84,6,2,21.9,0,51.6,70.2,36.2,5.6,2
12193,Hubli_Village_68,Hubli,Karnataka,2023,137,34,235,12.7,485,3.99,57,9,3,12.7,0,86.8,94.1,23.5,3.0,2
12193,Hubli_Village_68,Hubli,Karnataka,2024,164,12,332,12.9,790,2.34,16,3,0,12.6,1,64.9,57.1,64.3,2.2,1
12193,Hubli_Village_68,Hubli,Karnataka,2025,96,11,302,3.4,243,2.47,63,8,1,3.9,1,86.9,58.0,48.1,9.6,0
12194,Hubli_Village_69,Hubli,Karnataka,2022,217,16,236,11.4,238,3.68,10,9,2,19.4,0,68.3,62.0,52.6,7.4,1
12194,Hubli_Village_69,Hubli,Karnataka,2023,228,23,357,11.3,305,2.97,96,3,2,11.9,0,80.2,58.6,38.2,5.2,0
12194,Hubli_Village_69,Hubli,Karnataka,2024,219,30,361,13.8,195,4.14,41,3,3,5.2,0,88.7,68.0,68.7,3.6,0
12194,Hubli_Village_69,Hubli,Karnataka,2025,184,32,291,7.2,680,2.18,71,4,2,2.4,1,53.6,72.2,30.8,8.4,0
12195,Hubli_Village_70,Hubli,Karnataka,2022,99,19,302,6.6,455,3.65,24,13,3,18.9,0,79.7,71.9,59.2,6.1,0
12195,Hubli_Village_70,Hubli,Karnataka,2023,225,18,286,9.6,570,2.92,91,1,1,13.1,1,76.3,81.8,39.2,13.5,2
12195,Hubli_Village_70,Hubli,Karnataka,2024,133,18,318,8.4,417,1.89,70,2,0,2.2,1,69.7,71.9,40.5,8.8,0
12195,Hubli_Village_70,Hubli,Karnataka,2025,140,7,302,11.6,611,3.59,87,14,1,17.0,0,71.7,100.0,30.1,10.1,0
12196,Hubli_Village_71,Hubli,Karnataka,2022,183,33,304,14.0,118,3.6,86,1,0,17.4,1,48.7,76.0,21.4,15.8,2
12196,Hubli_Village_71,Hubli,Karnataka,2023,140,10,283,5.0,512,3.23,65,3,3,4.3,0,65.4,94.6,31.6,8.3,2
12196,Hubli_Village_71,Hubli,Karnataka,2024,186,27,275,12.6,506,2.17,43,6,2,8.1,1,59.1,93.5,58.4,5.0,2
12196,Hubli_Village_71,Hubli,Karnataka,2025,294,32,269,12.8,501,4.4,29,8,0,14.9,1,92.3,59.8,62.9,7.3,0
12197,Hubli_Village_72,Hubli,Karnataka,2022,158,18,320,14.2,200,2.45,33,5,3,6.2,1,64.9,72.6,54.3,14.2,0
12197,Hubli_Village_72,Hubli,Karnataka,2023,106,18,249,12.1,692,4.41,37,8,2,18.2,1,50.9,91.2,63.0,4.1,1
12197,Hubli_Village_72,Hubli,Karnataka,2024,80,24,244,11.5,794,4.52,20,6,2,12.1,1,44.7,98.5,58.3,13.8,0
12197,Hubli_Village_72,Hubli,Karnataka,2025,70,17,350,3.5,117,2.55,95,1,3,16.2,0,80.6,87.9,62.5,15.1,1
12198,Hubli_Village_73,Hubli,Karnataka,2022,139,31,327,14.2,254,2.93,39,3,2,22.1,1,69.9,94.7,55.0,13.6,2
12198,Hubli_Village_73,Hubli,Karnataka,2023,89,39,288,7.8,228,2.06,47,14,3,18.9,0,54.6,84.3,22.5,8.5,2
12198,Hubli_Village_73,Hubli,Karnataka,2024,161,6,317,4.1,414,3.83,90,2,2,3.6,1,45.7,65.0,25.9,13.8,1
12198,Hubli_Village_73,Hubli,Karnataka,2025,94,28,273,7.6,465,4.51,95,6,1,9.7,1,82.0,84.3,63.4,17.0,0
12199,Hubli_Village_74,Hubli,Karnataka,2022,126,33,237,12.2,561,3.45,10,8,0,11.4,1,46.2,86.3,25.5,7.7,0
12199,Hubli_Village_74,Hubli,Karnataka,2023,226,7,238,8.7,260,2.43,93,6,3,13.7,1,84.7,84.5,37.2,6.8,0
12199,Hubli_Village_74,Hubli,Karnataka,2024,136,8,248,11.7,730,2.03,78,4,3,21.3,1,79.6,59.0,52.4,19.2,2
12199,Hubli_Village_74,Hubli,Karnataka,2025,197,6,293,8.6,475,2.16,42,4,1,3.0,1,92.5,68.9,75.5,18.0,1
12200,Hubli_Village_75,Hubli,Karnataka,2022,150,24,243,7.6,431,3.33,74,9,2,22.3,1,89.1,83.0,53.7,6.9,0
12200,Hubli_Village_75,Hubli,Karnataka,2023,295,19,249,6.2,784,4.51,53,1,0,23.3,0,53.5,77.9,52.7,5.1,2
