Village_ID,Village_Name,District,State,Year,MGNREGA_Workers,Skill_Dev_Participants,Avg_Daily_Wage_INR,Unemployment_Rate_Pct
12079,Mysore_Village_79,Mysore,Karnataka,2022,202,30,340,12.4
12079,Mysore_Village_79,Mysore,Karnataka,2023,103,36,323,7.9
12079,Mysore_Village_79,Mysore,Karnataka,2024,78,37,344,10.4
12079,Mysore_Village_79,Mysore,Karnataka,2025,260,35,295,8.1
12080,Mysore_Village_80,Mysore,Karnataka,2022,146,22,200,5.2
12080,Mysore_Village_80,Mysore,Karnataka,2023,213,39,335,11.7
12080,Mysore_Village_80,Mysore,Karnataka,2024,63,16,352,11.7
12080,Mysore_Village_80,Mysore,Karnataka,2025,127,29,276,12.6
12081,Mysore_Village_81,Mysore,Karnataka,2022,84,35,341,10.2
12081,Mysore_Village_81,Mysore,Karnataka,2023,79,14,307,11.2
12081,Mysore_Village_81,Mysore,Karnataka,2024,141,38,297,8.3
12081,Mysore_Village_81,Mysore,Karnataka,2025,66,7,307,6.6
12082,Mysore_Village_82,Mysore,Karnataka,2022,244,12,281,8.8
12082,Mysore_Village_82,Mysore,Karnataka,2023,257,36,356,13.7
12082,Mysore_Village_82,Mysore,Karnataka,2024,287,33,270,5.4
12082,Mysore_Village_82,Mysore,Karnataka,2025,207,26,247,5.9
12083,Mysore_Village_83,Mysore,Karnataka,2022,293,24,293,10.9
12083,Mysore_Village_83,Mysore,Karnataka,2023,142,10,273,5.3
12083,Mysore_Village_83,Mysore,Karnataka,2024,222,33,247,13.1
12083,Mysore_Village_83,Mysore,Karnataka,2025,128,21,348,3.8
12084,Mysore_Village_84,Mysore,Karnataka,2022,159,35,273,12.4
12084,Mysore_Village_84,Mysore,Karnataka,2023,297,38,334,8.0
12084,Mysore_Village_84,Mysore,Karnataka,2024,266,8,305,4.2
12084,Mysore_Village_84,Mysore,Karnataka,2025,228,6,252,12.2
12085,Mysore_Village_85,Mysore,Karnataka,2022,151,16,280,11.2
12085,Mysore_Village_85,Mysore,Karnataka,2023,155,39,315,4.2
12085,Mysore_Village_85,Mysore,Karnataka,2024,96,10,238,6.5
12085,Mysore_Village_85,Mysore,Karnataka,2025,230,12,334,7.0
12086,Mysore_Village_86,Mysore,Karnataka,2022,113,25,247,7.9
12086,Mysore_Village_86,Mysore,Karnataka,2023,295,39,329,9.3
12086,Mysore_Village_86,Mysore,Karnataka,2024,293,19,316,9.2
12086,Mysore_Village_86,Mysore,Karnataka,2025,299,11,339,7.5
12087,Mysore_Village_87,Mysore,Karnataka,2022,215,19,313,8.0
12087,Mysore_Village_87,Mysore,Karnataka,2023,113,10,232,9.4
12087,Mysore_Village_87,Mysore,Karnataka,2024,136,21,258,4.1
12087,Mysore_Village_87,Mysore,Karnataka,2025,266,8,246,10.1
12088,Mysore_Village_88,Mysore,Karnataka,2022,283,26,277,10.9
12088,Mysore_Village_88,Mysore,Karnataka,2023,56,36,282,7.0
12088,Mysore_Village_88,Mysore,Karnataka,2024,71,26,327,5.6
12088,Mysore_Village_88,Mysore,Karnataka,2025,130,31,361,4.1
12089,Mysore_Village_89,Mysore,Karnataka,2022,259,19,309,10.7
12089,Mysore_Village_89,Mysore,Karnataka,2023,290,26,255,10.1
12089,Mysore_Village_89,Mysore,Karnataka,2024,218,32,344,9.3
12089,Mysore_Village_89,Mysore,Karnataka,2025,123,13,325,13.6
12090,Mysore_Village_90,Mysore,Karnataka,2022,187,38,321,10.1
12090,Mysore_Village_90,Mysore,Karnataka,2023,234,13,301,11.7
12090,Mysore_Village_90,Mysore,Karnataka,2024,184,19,251,4.9
12090,Mysore_Village_90,Mysore,Karnataka,2025,289,24,293,6.4
12091,Mysore_Village_91,Mysore,Karnataka,2022,174,12,215,7.4
12091,Mysore_Village_91,Mysore,Karnataka,2023,99,32,282,10.1
12091,Mysore_Village_91,Mysore,Karnataka,2024,279,23,251,7.2
12091,Mysore_Village_91,Mysore,Karnataka,2025,268,20,383,10.0
12092,Mysore_Village_92,Mysore,Karnataka,2022,101,15,284,11.7
12092,Mysore_Village_92,Mysore,Karnataka,2023,210,12,335,4.5
12092,Mysore_Village_92,Mysore,Karnataka,2024,50,37,309,10.4
12092,Mysore_Village_92,Mysore,Karnataka,2025,285,14,299,4.5
12093,Mysore_Village_93,Mysore,Karnataka,2022,230,22,234,9.4
12093,Mysore_Village_93,Mysore,Karnataka,2023,237,39,248,11.7
12093,Mysore_Village_93,Mysore,Karnataka,2024,211,7,302,11.1
12093,Mysore_Village_93,Mysore,Karnataka,2025,53,31,321,6.4
12094,Mysore_Village_94,Mysore,Karnataka,2022,194,32,331,7.4
12094,Mysore_Village_94,Mysore,Karnataka,2023,181,10,339,8.7
12094,Mysore_Village_94,Mysore,Karnataka,2024,220,18,240,5.7
12094,Mysore_Village_94,Mysore,Karnataka,2025,295,11,305,13.5
12095,Mysore_Village_95,Mysore,Karnataka,2022,267,14,321,8.1
12095,Mysore_Village_95,Mysore,Karnataka,2023,53,19,249,13.8
12095,Mysore_Village_95,Mysore,Karnataka,2024,50,35,298,13.2
12095,Mysore_Village_95,Mysore,Karnataka,2025,120,33,301,7.1
12096,Mysore_Village_96,Mysore,Karnataka,2022,271,21,338,7.2
12096,Mysore_Village_96,Mysore,Karnataka,2023,227,33,226,12.2
12096,Mysore_Village_96,Mysore,Karnataka,2024,250,19,354,6.1
12096,Mysore_Village_96,Mysore,Karnataka,2025,238,30,287,8.8
12097,Mysore_Village_97,Mysore,Karnataka,2022,84,16,346,5.7
12097,Mysore_Village_97,Mysore,Karnataka,2023,57,29,291,8.2
12097,Mysore_Village_97,Mysore,Karnataka,2024,201,9,297,4.5
12097,Mysore_Village_97,Mysore,Karnataka,2025,260,8,303,6.3
12098,Mysore_Village_98,Mysore,Karnataka,2022,85,35,201,11.5
12098,Mysore_Village_98,Mysore,Karnataka,2023,227,7,350,14.5
12098,Mysore_Village_98,Mysore,Karnataka,2024,293,7,379,6.4
12098,Mysore_Village_98,Mysore,Karnataka,2025,172,30,265,8.3
12099,Mysore_Village_99,Mysore,Karnataka,2022,92,21,300,9.2
12099,Mysore_Village_99,Mysore,Karnataka,2023,76,14,300,6.0
12099,Mysore_Village_99,Mysore,Karnataka,2024,81,6,351,10.1
12099,Mysore_Village_99,Mysore,Karnataka,2025,127,28,319,10.9
12100,Mysore_Village_100,Mysore,Karnataka,2022,170,15,274,6.0
12100,Mysore_Village_100,Mysore,Karnataka,2023,195,28,297,12.0
12100,Mysore_Village_100,Mysore,Karnataka,2024,205,39,307,11.1
12100,Mysore_Village_100,Mysore,Karnataka,2025,206,27,265,5.4
12101,Mysore_Village_101,Mysore,Karnataka,2022,65,36,319,11.3
12101,Mysore_Village_101,Mysore,Karnataka,2023,148,27,226,8.2
12101,Mysore_Village_101,Mysore,Karnataka,2024,96,38,312,10.9
12101,Mysore_Village_101,Mysore,Karnataka,2025,236,23,357,8.5
12102,Mysore_Village_102,Mysore,Karnataka,2022,80,6,214,5.0
12102,Mysore_Village_102,Mysore,Karnataka,2023,53,6,327,12.4
12102,Mysore_Village_102,Mysore,Karnataka,2024,214,19,370,9.5
12102,Mysore_Village_102,Mysore,Karnataka,2025,66,25,368,10.9
12103,Mysore_Village_103,Mysore,Karnataka,2022,88,39,340,5.8
12103,Mysore_Village_103,Mysore,Karnataka,2023,97,9,329,11.7
12103,Mysore_Village_103,Mysore,Karnataka,2024,223,31,376,8.0
12103,Mysore_Village_103,Mysore,Karnataka,2025,267,28,276,11.7
12104,Mysore_Village_104,Mysore,Karnataka,2022,225,11,298,10.8
12104,Mysore_Village_104,Mysore,Karnataka,2023,88,10,301,7.8
12104,Mysore_Village_104,Mysore,Karnataka,2024,282,37,378,5.8
12104,Mysore_Village_104,Mysore,Karnataka,2025,181,21,356,11.9
12105,Mysore_Village_105,Mysore,Karnataka,2022,79,34,341,10.4
12105,Mysore_Village_105,Mysore,Karnataka,2023,207,12,238,14.5
12105,Mysore_Village_105,Mysore,Karnataka,2024,71,11,278,7.6
12105,Mysore_Village_105,Mysore,Karnataka,2025,252,10,276,10.5
12106,Mysore_Village_106,Mysore,Karnataka,2022,115,8,274,11.0
12106,Mysore_Village_106,Mysore,Karnataka,2023,157,5,323,10.8
12106,Mysore_Village_106,Mysore,Karnataka,2024,61,19,240,11.4
12106,Mysore_Village_106,Mysore,Karnataka,2025,271,35,312,4.8
12107,Mysore_Village_107,Mysore,Karnataka,2022,85,29,289,10.3
12107,Mysore_Village_107,Mysore,Karnataka,2023,67,37,324,9.4
12107,Mysore_Village_107,Mysore,Karnataka,2024,139,39,362,7.3
12107,Mysore_Village_107,Mysore,Karnataka,2025,230,9,276,7.9
12108,Mysore_Village_108,Mysore,Karnataka,2022,248,9,270,9.9
12108,Mysore_Village_108,Mysore,Karnataka,2023,50,21,288,7.5
12108,Mysore_Village_108,Mysore,Karnataka,2024,176,18,367,6.8
12108,Mysore_Village_108,Mysore,Karnataka,2025,235,33,343,11.1
12109,Mysore_Village_109,Mysore,Karnataka,2022,139,12,220,5.2
12109,Mysore_Village_109,Mysore,Karnataka,2023,136,38,254,7.4
12109,Mysore_Village_109,Mysore,Karnataka,2024,139,5,271,10.6
12109,Mysore_Village_109,Mysore,Karnataka,2025,286,33,316,5.5
12110,Mysore_Village_110,Mysore,Karnataka,2022,183,33,245,10.5
12110,Mysore_Village_110,Mysore,Karnataka,2023,119,9,296,7.3
12110,Mysore_Village_110,Mysore,Karnataka,2024,93,36,302,12.6
12110,Mysore_Village_110,Mysore,Karnataka,2025,249,28,362,7.0
12111,Mysore_Village_111,Mysore,Karnataka,2022,201,23,240,6.9
12111,Mysore_Village_111,Mysore,Karnataka,2023,135,16,308,9.7
12111,Mysore_Village_111,Mysore,Karnataka,2024,68,5,361,5.1
12111,Mysore_Village_111,Mysore,Karnataka,2025,150,11,343,11.7
12112,Mysore_Village_112,Mysore,Karnataka,2022,195,21,341,11.6
12112,Mysore_Village_112,Mysore,Karnataka,2023,144,38,356,12.2
12112,Mysore_Village_112,Mysore,Karnataka,2024,150,11,282,7.9
12112,Mysore_Village_112,Mysore,Karnataka,2025,79,21,372,12.1
12113,Mysore_Village_113,Mysore,Karnataka,2022,298,7,228,9.7
12113,Mysore_Village_113,Mysore,Karnataka,2023,219,33,237,5.1
12113,Mysore_Village_113,Mysore,Karnataka,2024,82,26,314,6.1
12113,Mysore_Village_113,Mysore,Karnataka,2025,251,33,340,10.8
12114,Mysore_Village_114,Mysore,Karnataka,2022,278,9,270,13.9
12114,Mysore_Village_114,Mysore,Karnataka,2023,61,34,222,5.1
12114,Mysore_Village_114,Mysore,Karnataka,2024,167,27,305,12.8
12114,Mysore_Village_114,Mysore,Karnataka,2025,143,25,344,11.7
12115,Mysore_Village_115,Mysore,Karnataka,2022,204,30,215,8.2
12115,Mysore_Village_115,Mysore,Karnataka,2023,216,25,307,11.3
12115,Mysore_Village_115,Mysore,Karnataka,2024,186,24,235,5.7
12115,Mysore_Village_115,Mysore,Karnataka,2025,295,27,281,11.8
12116,Mysore_Village_116,Mysore,Karnataka,2022,198,8,294,11.4
12116,Mysore_Village_116,Mysore,Karnataka,2023,125,25,275,8.7
12116,Mysore_Village_116,Mysore,Karnataka,2024,296,25,247,12.8
12116,Mysore_Village_116,Mysore,Karnataka,2025,78,5,355,4.8
12117,Mysore_Village_117,Mysore,Karnataka,2022,210,19,294,13.4
12117,Mysore_Village_117,Mysore,Karnataka,2023,284,21,230,4.4
12117,Mysore_Village_117,Mysore,Karnataka,2024,239,18,333,11.6
12117,Mysore_Village_117,Mysore,Karnataka,2025,166,23,258,9.3
12118,Mysore_Village_118,Mysore,Karnataka,2022,64,38,302,11.8
12118,Mysore_Village_118,Mysore,Karnataka,2023,51,10,282,8.4
12118,Mysore_Village_118,Mysore,Karnataka,2024,229,10,259,12.8
12118,Mysore_Village_118,Mysore,Karnataka,2025,280,9,304,6.6
12119,Mysore_Village_119,Mysore,Karnataka,2022,166,11,252,7.4
12119,Mysore_Village_119,Mysore,Karnataka,2023,221,37,278,7.3
12119,Mysore_Village_119,Mysore,Karnataka,2024,231,17,243,11.8
12119,Mysore_Village_119,Mysore,Karnataka,2025,67,5,267,8.5
12120,Mysore_Village_120,Mysore,Karnataka,2022,52,17,321,10.1
12120,Mysore_Village_120,Mysore,Karnataka,2023,184,31,221,12.8
12120,Mysore_Village_120,Mysore,Karnataka,2024,220,11,239,12.5
12120,Mysore_Village_120,Mysore,Karnataka,2025,259,7,346,5.0
12121,Mysore_Village_121,Mysore,Karnataka,2022,285,29,212,10.3
12121,Mysore_Village_121,Mysore,Karnataka,2023,215,37,341,5.4
12121,Mysore_Village_121,Mysore,Karnataka,2024,214,21,277,12.8
12121,Mysore_Village_121,Mysore,Karnataka,2025,235,18,249,12.1
12122,Mysore_Village_122,Mysore,Karnataka,2022,210,27,260,13.4
12122,Mysore_Village_122,Mysore,Karnataka,2023,157,28,336,11.5
12122,Mysore_Village_122,Mysore,Karnataka,2024,236,33,319,8.6
12122,Mysore_Village_122,Mysore,Karnataka,2025,144,31,347,7.5
12123,Mysore_Village_123,Mysore,Karnataka,2022,171,27,289,8.6
12123,Mysore_Village_123,Mysore,Karnataka,2023,60,35,217,4.8
12123,Mysore_Village_123,Mysore,Karnataka,2024,117,21,253,13.7
12123,Mysore_Village_123,Mysore,Karnataka,2025,172,7,361,8.0
12124,Mysore_Village_124,Mysore,Karnataka,2022,259,9,297,14.3
12124,Mysore_Village_124,Mysore,Karnataka,2023,245,19,298,13.3
12124,Mysore_Village_124,Mysore,Karnataka,2024,162,10,348,12.4
12124,Mysore_Village_124,Mysore,Karnataka,2025,147,14,286,9.5
12125,Mysore_Village_125,Mysore,Karnataka,2022,142,36,347,5.6
12125,Mysore_Village_125,Mysore,Karnataka,2023,265,27,255,7.5
12125,Mysore_Village_125,Mysore,Karnataka,2024,71,21,311,10.0
12125,Mysore_Village_125,Mysore,Karnataka,2025,243,24,346,3.4
12126,Hubli_Village_1,Hubli,Karnataka,2022,221,19,347,4.9
12126,Hubli_Village_1,Hubli,Karnataka,2023,176,26,220,11.2
12126,Hubli_Village_1,Hubli,Karnataka,2024,183,10,351,13.0
12126,Hubli_Village_1,Hubli,Karnataka,2025,219,8,269,12.3
12127,Hubli_Village_2,Hubli,Karnataka,2022,74,27,240,6.3
12127,Hubli_Village_2,Hubli,Karnataka,2023,296,23,217,13.7
12127,Hubli_Village_2,Hubli,Karnataka,2024,234,35,337,11.0
12127,Hubli_Village_2,Hubli,Karnataka,2025,134,7,301,10.8
12128,Hubli_Village_3,Hubli,Karnataka,2022,104,32,282,7.7
12128,Hubli_Village_3,Hubli,Karnataka,2023,193,7,288,11.6
12128,Hubli_Village_3,Hubli,Karnataka,2024,144,18,362,11.2
12128,Hubli_Village_3,Hubli,Karnataka,2025,191,22,330,9.5
12129,Hubli_Village_4,Hubli,Karnataka,2022,216,31,296,8.3
12129,Hubli_Village_4,Hubli,Karnataka,2023,205,14,229,12.6
12129,Hubli_Village_4,Hubli,Karnataka,2024,273,19,317,13.5
12129,Hubli_Village_4,Hubli,Karnataka,2025,269,23,338,12.4
12130,Hubli_Village_5,Hubli,Karnataka,2022,228,13,325,7.1
12130,Hubli_Village_5,Hubli,Karnataka,2023,168,8,314,8.8
12130,Hubli_Village_5,Hubli,Karnataka,2024,226,19,268,7.3
12130,Hubli_Village_5,Hubli,Karnataka,2025,58,12,323,10.7
12131,Hubli_Village_6,Hubli,Karnataka,2022,235,5,238,13.2
12131,Hubli_Village_6,Hubli,Karnataka,2023,222,11,266,6.4
12131,Hubli_Village_6,Hubli,Karnataka,2024,199,35,360,13.6
12131,Hubli_Village_6,Hubli,Karnataka,2025,209,22,370,10.4
12132,Hubli_Village_7,Hubli,Karnataka,2022,246,16,265,6.8
12132,Hubli_Village_7,Hubli,Karnataka,2023,264,34,259,8.0
12132,Hubli_Village_7,Hubli,Karnataka,2024,246,37,251,4.8
12132,Hubli_Village_7,Hubli,Karnataka,2025,91,11,327,9.6
12133,Hubli_Village_8,Hubli,Karnataka,2022,102,32,337,6.3
12133,Hubli_Village_8,Hubli,Karnataka,2023,273,7,363,11.4
12133,Hubli_Village_8,Hubli,Karnataka,2024,236,10,246,11.4
12133,Hubli_Village_8,Hubli,Karnataka,2025,123,35,311,8.3
12134,Hubli_Village_9,Hubli,Karnataka,2022,88,19,206,5.5
12134,Hubli_Village_9,Hubli,Karnataka,2023,171,11,315,10.5
12134,Hubli_Village_9,Hubli,Karnataka,2024,64,34,265,7.6
12134,Hubli_Village_9,Hubli,Karnataka,2025,248,31,311,13.3
12135,Hubli_Village_10,Hubli,Karnataka,2022,206,21,276,9.9
12135,Hubli_Village_10,Hubli,Karnataka,2023,172,22,301,4.9
12135,Hubli_Village_10,Hubli,Karnataka,2024,160,26,301,10.4
12135,Hubli_Village_10,Hubli,Karnataka,2025,180,30,303,11.5
12136,Hubli_Village_11,Hubli,Karnataka,2022,132,31,219,6.2
12136,Hubli_Village_11,Hubli,Karnataka,2023,59,28,343,8.8
12136,Hubli_Village_11,Hubli,Karnataka,2024,141,12,338,11.5
12136,Hubli_Village_11,Hubli,Karnataka,2025,78,25,258,3.5
12137,Hubli_Village_12,Hubli,Karnataka,2022,256,33,223,4.8
12137,Hubli_Village_12,Hubli,Karnataka,2023,84,25,324,11.2
12137,Hubli_Village_12,Hubli,Karnataka,2024,55,7,363,11.3
12137,Hubli_Village_12,Hubli,Karnataka,2025,189,35,282,12.2
12138,Hubli_Village_13,Hubli,Karnataka,2022,160,31,328,8.7
12138,Hubli_Village_13,Hubli,Karnataka,2023,87,31,255,8.2
12138,Hubli_Village_13,Hubli,Karnataka,2024,126,13,260,9.5
12138,Hubli_Village_13,Hubli,Karnataka,2025,142,37,280,11.3
12139,Hubli_Village_14,Hubli,Karnataka,2022,196,37,304,11.2
12139,Hubli_Village_14,Hubli,Karnataka,2023,116,30,323,7.5
12139,Hubli_Village_14,Hubli,Karnataka,2024,185,32,260,7.3
12139,Hubli_Village_14,Hubli,Karnataka,2025,57,35,357,11.3
12140,Hubli_Village_15,Hubli,Karnataka,2022,296,5,330,10.1
12140,Hubli_Village_15,Hubli,Karnataka,2023,171,24,275,5.1
12140,Hubli_Village_15,Hubli,Karnataka,2024,133,16,235,5.3
12140,Hubli_Village_15,Hubli,Karnataka,2025,224,21,264,12.2
12141,Hubli_Village_16,Hubli,Karnataka,2022,181,19,310,15.0
12141,Hubli_Village_16,Hubli,Karnataka,2023,228,38,275,7.6
12141,Hubli_Village_16,Hubli,Karnataka,2024,134,20,370,7.8
12141,Hubli_Village_16,Hubli,Karnataka,2025,244,8,267,4.9
12142,Hubli_Village_17,Hubli,Karnataka,2022,94,12,278,7.0
12142,Hubli_Village_17,Hubli,Karnataka,2023,185,38,245,8.6
12142,Hubli_Village_17,Hubli,Karnataka,2024,136,29,233,6.7
12142,Hubli_Village_17,Hubli,Karnataka,2025,65,19,362,10.7
12143,Hubli_Village_18,Hubli,Karnataka,2022,126,32,265,10.1
12143,Hubli_Village_18,Hubli,Karnataka,2023,244,13,358,12.7
12143,Hubli_Village_18,Hubli,Karnataka,2024,289,6,344,11.3
12143,Hubli_Village_18,Hubli,Karnataka,2025,58,21,275,4.6
12144,Hubli_Village_19,Hubli,Karnataka,2022,109,14,322,5.8
12144,Hubli_Village_19,Hubli,Karnataka,2023,127,13,257,13.5
12144,Hubli_Village_19,Hubli,Karnataka,2024,126,35,233,12.3
12144,Hubli_Village_19,Hubli,Karnataka,2025,294,6,292,8.2
12145,Hubli_Village_20,Hubli,Karnataka,2022,298,28,343,5.9
12145,Hubli_Village_20,Hubli,Karnataka,2023,120,23,303,13.5
12145,Hubli_Village_20,Hubli,Karnataka,2024,64,21,355,6.1
12145,Hubli_Village_20,Hubli,Karnataka,2025,120,14,321,3.7
12146,Hubli_Village_21,Hubli,Karnataka,2022,151,32,264,14.2
12146,Hubli_Village_21,Hubli,Karnataka,2023,275,32,283,12.6
12146,Hubli_Village_21,Hubli,Karnataka,2024,218,5,243,11.0
12146,Hubli_Village_21,Hubli,Karnataka,2025,71,7,319,3.7
12147,Hubli_Village_22,Hubli,Karnataka,2022,201,19,228,10.0
12147,Hubli_Village_22,Hubli,Karnataka,2023,162,14,293,11.0
12147,Hubli_Village_22,Hubli,Karnataka,2024,278,25,323,11.7
12147,Hubli_Village_22,Hubli,Karnataka,2025,221,19,310,8.2
12148,Hubli_Village_23,Hubli,Karnataka,2022,50,27,314,14.5
12148,Hubli_Village_23,Hubli,Karnataka,2023,59,18,254,6.7
12148,Hubli_Village_23,Hubli,Karnataka,2024,284,19,372,4.4
12148,Hubli_Village_23,Hubli,Karnataka,2025,257,14,276,6.8
12149,Hubli_Village_24,Hubli,Karnataka,2022,159,13,219,11.4
12149,Hubli_Village_24,Hubli,Karnataka,2023,249,9,267,11.8
12149,Hubli_Village_24,Hubli,Karnataka,2024,233,29,278,11.5
12149,Hubli_Village_24,Hubli,Karnataka,2025,162,30,333,4.5
12150,Hubli_Village_25,Hubli,Karnataka,2022,266,12,281,13.8
12150,Hubli_Village_25,Hubli,Karnataka,2023,99,26,215,7.0
12150,Hubli_Village_25,Hubli,Karnataka,2024,61,29,290,5.9
12150,Hubli_Village_25,Hubli,Karnataka,2025,138,16,374,9.8
12151,Hubli_Village_26,Hubli,Karnataka,2022,258,13,293,6.7
12151,Hubli_Village_26,Hubli,Karnataka,2023,237,14,231,9.4
12151,Hubli_Village_26,Hubli,Karnataka,2024,203,14,346,8.0
12151,Hubli_Village_26,Hubli,Karnataka,2025,287,13,350,5.7
12152,Hubli_Village_27,Hubli,Karnataka,2022,161,30,331,7.6
12152,Hubli_Village_27,Hubli,Karnataka,2023,127,39,299,8.6
12152,Hubli_Village_27,Hubli,Karnataka,2024,218,31,272,7.3
12152,Hubli_Village_27,Hubli,Karnataka,2025,213,35,320,7.3
12153,Hubli_Village_28,Hubli,Karnataka,2022,170,23,339,12.2
12153,Hubli_Village_28,Hubli,Karnataka,2023,72,10,264,5.9
12153,Hubli_Village_28,Hubli,Karnataka,2024,220,19,290,10.3
12153,Hubli_Village_28,Hubli,Karnataka,2025,183,33,348,10.4
12154,Hubli_Village_29,Hubli,Karnataka,2022,288,9,250,12.9
12154,Hubli_Village_29,Hubli,Karnataka,2023,246,18,291,13.0
12154,Hubli_Village_29,Hubli,Karnataka,2024,220,6,327,5.4
12154,Hubli_Village_29,Hubli,Karnataka,2025,74,27,327,4.8
12155,Hubli_Village_30,Hubli,Karnataka,2022,67,23,277,11.0
12155,Hubli_Village_30,Hubli,Karnataka,2023,239,28,219,12.0
12155,Hubli_Village_30,Hubli,Karnataka,2024,190,24,367,6.6
12155,Hubli_Village_30,Hubli,Karnataka,2025,92,31,332,8.8
12156,Hubli_Village_31,Hubli,Karnataka,2022,127,28,216,12.6
12156,Hubli_Village_31,Hubli,Karnataka,2023,77,21,279,12.2
12156,Hubli_Village_31,Hubli,Karnataka,2024,195,29,353,10.6
12156,Hubli_Village_31,Hubli,Karnataka,2025,108,35,265,4.1
12157,Hubli_Village_32,Hubli,Karnataka,2022,237,32,310,5.0
12157,Hubli_Village_32,Hubli,Karnataka,2023,112,32,321,8.2
12157,Hubli_Village_32,Hubli,Karnataka,2024,234,26,251,4.0
12157,Hubli_Village_32,Hubli,Karnataka,2025,141,9,313,12.8
12158,Hubli_Village_33,Hubli,Karnataka,2022,228,12,235,4.7
12158,Hubli_Village_33,Hubli,Karnataka,2023,105,32,363,4.4
12158,Hubli_Village_33,Hubli,Karnataka,2024,204,16,302,5.4
12158,Hubli_Village_33,Hubli,Karnataka,2025,209,29,335,9.9
12159,Hubli_Village_34,Hubli,Karnataka,2022,160,19,325,10.2
12159,Hubli_Village_34,Hubli,Karnataka,2023,186,38,360,11.0
12159,Hubli_Village_34,Hubli,Karnataka,2024,281,17,328,13.1
12159,Hubli_Village_34,Hubli,Karnataka,2025,273,12,259,8.1
12160,Hubli_Village_35,Hubli,Karnataka,2022,261,17,243,5.0
12160,Hubli_Village_35,Hubli,Karnataka,2023,269,10,311,12.1
12160,Hubli_Village_35,Hubli,Karnataka,2024,274,36,265,12.2
12160,Hubli_Village_35,Hubli,Karnataka,2025,117,25,274,3.8
12161,Hubli_Village_36,Hubli,Karnataka,2022,95,11,225,7.0
12161,Hubli_Village_36,Hubli,Karnataka,2023,298,30,299,12.2
12161,Hubli_Village_36,Hubli,Karnataka,2024,275,19,330,7.6
12161,Hubli_Village_36,Hubli,Karnataka,2025,289,27,365,8.3
12162,Hubli_Village_37,Hubli,Karnataka,2022,116,19,230,13.1
12162,Hubli_Village_37,Hubli,Karnataka,2023,203,20,231,5.1
12162,Hubli_Village_37,Hubli,Karnataka,2024,185,36,327,10.8
12162,Hubli_Village_37,Hubli,Karnataka,2025,55,22,370,5.6
12163,Hubli_Village_38,Hubli,Karnataka,2022,257,24,223,5.2
12163,Hubli_Village_38,Hubli,Karnataka,2023,73,6,336,11.1
12163,Hubli_Village_38,Hubli,Karnataka,2024,225,27,361,5.0
12163,Hubli_Village_38,Hubli,Karnataka,2025,280,34,381,11.1
12164,Hubli_Village_39,Hubli,Karnataka,2022,143,7,329,6.6
12164,Hubli_Village_39,Hubli,Karnataka,2023,222,5,337,4.6
12164,Hubli_Village_39,Hubli,Karnataka,2024,62,26,267,4.7
12164,Hubli_Village_39,Hubli,Karnataka,2025,246,33,387,12.1
12165,Hubli_Village_40,Hubli,Karnataka,2022,74,18,330,8.4
12165,Hubli_Village_40,Hubli,Karnataka,2023,197,32,271,7.3
12165,Hubli_Village_40,Hubli,Karnataka,2024,167,25,271,8.9
12165,Hubli_Village_40,Hubli,Karnataka,2025,131,36,297,9.9
12166,Hubli_Village_41,Hubli,Karnataka,2022,160,10,318,4.9
12166,Hubli_Village_41,Hubli,Karnataka,2023,131,5,335,13.5
12166,Hubli_Village_41,Hubli,Karnataka,2024,115,25,285,13.8
12166,Hubli_Village_41,Hubli,Karnataka,2025,251,8,331,7.7
12167,Hubli_Village_42,Hubli,Karnataka,2022,296,7,275,8.8
12167,Hubli_Village_42,Hubli,Karnataka,2023,94,34,299,13.3
12167,Hubli_Village_42,Hubli,Karnataka,2024,163,35,314,8.2
12167,Hubli_Village_42,Hubli,Karnataka,2025,224,38,325,12.3
12168,Hubli_Village_43,Hubli,Karnataka,2022,112,23,207,4.8
12168,Hubli_Village_43,Hubli,Karnataka,2023,125,24,225,9.2
12168,Hubli_Village_43,Hubli,Karnataka,2024,288,27,367,13.7
12168,Hubli_Village_43,Hubli,Karnataka,2025,254,29,359,6.0
12169,Hubli_Village_44,Hubli,Karnataka,2022,163,19,280,7.3
12169,Hubli_Village_44,Hubli,Karnataka,2023,160,27,301,10.7
12169,Hubli_Village_44,Hubli,Karnataka,2024,298,6,271,13.4
12169,Hubli_Village_44,Hubli,Karnataka,2025,232,19,281,5.4
12170,Hubli_Village_45,Hubli,Karnataka,2022,252,39,291,14.2
12170,Hubli_Village_45,Hubli,Karnataka,2023,196,14,299,11.1
12170,Hubli_Village_45,Hubli,Karnataka,2024,84,18,288,14.1
12170,Hubli_Village_45,Hubli,Karnataka,2025,280,31,281,11.0
12171,Hubli_Village_46,Hubli,Karnataka,2022,102,18,220,11.5
