Village_ID,Year,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability
12198,2022,254,2.93,39,3
12198,2023,228,2.06,47,14
12198,2024,414,3.83,90,2
12198,2025,465,4.51,95,6
12199,2022,561,3.45,10,8
12199,2023,260,2.43,93,6
12199,2024,730,2.03,78,4
12199,2025,475,2.16,42,4
12200,2022,431,3.33,74,9
12200,2023,784,4.51,53,1
12200,2024,764,3.89,73,2
12200,2025,119,4.14,18,4
12201,2022,645,2.49,41,3
12201,2023,671,3.41,63,9
12201,2024,561,2.75,35,5
12201,2025,257,4.65,71,8
12202,2022,463,1.9,51,4
12202,2023,704,3.55,57,11
12202,2024,422,3.99,15,4
12202,2025,188,4.05,39,14
12203,2022,272,2.27,32,10
12203,2023,139,3.11,98,13
12203,2024,302,3.79,34,11
12203,2025,658,4.74,22,3
12204,2022,342,3.0,34,9
12204,2023,605,2.55,26,10
12204,2024,187,2.96,36,2
12204,2025,768,3.57,20,11
12205,2022,773,4.43,15,12
12205,2023,631,3.53,88,11
12205,2024,759,2.26,46,3
12205,2025,250,4.48,97,3
12206,2022,199,2.04,84,11
12206,2023,346,1.77,81,11
12206,2024,724,2.1,46,3
12206,2025,636,4.31,83,4
12207,2022,595,4.21,68,5
12207,2023,388,2.45,19,6
12207,2024,514,3.29,10,5
12207,2025,714,3.74,61,9
12208,2022,178,2.76,96,7
12208,2023,484,1.85,27,7
12208,2024,537,1.97,96,7
12208,2025,627,3.27,14,13
12209,2022,440,3.89,93,12
12209,2023,158,1.9,57,11
12209,2024,736,2.42,42,7
12209,2025,643,2.76,66,2
12210,2022,789,3.18,34,8
12210,2023,318,1.78,53,12
12210,2024,199,4.38,96,10
12210,2025,202,3.36,75,1
12211,2022,729,2.96,77,6
12211,2023,218,2.63,34,12
12211,2024,106,2.44,54,11
12211,2025,487,3.04,32,3
12212,2022,577,4.24,50,6
12212,2023,621,1.93,96,6
12212,2024,380,1.98,42,8
12212,2025,141,2.29,37,4
12213,2022,658,3.83,17,12
12213,2023,195,1.8,38,3
12213,2024,603,2.8,65,2
12213,2025,345,3.22,24,12
12214,2022,323,3.02,24,6
12214,2023,213,1.66,46,3
12214,2024,643,3.26,28,13
12214,2025,429,2.53,68,4
12215,2022,602,1.79,60,9
12215,2023,252,3.25,94,7
12215,2024,316,4.03,44,14
12215,2025,588,4.75,99,1
12216,2022,371,4.24,95,14
12216,2023,499,2.85,45,4
12216,2024,449,3.91,62,11
12216,2025,521,4.04,89,8
12217,2022,360,2.74,21,10
12217,2023,618,1.94,37,4
12217,2024,363,2.95,80,1
12217,2025,417,4.93,42,10
12218,2022,215,3.17,97,13
12218,2023,311,2.67,84,2
12218,2024,259,4.03,88,5
12218,2025,576,4.01,92,6
12219,2022,740,3.24,64,1
12219,2023,247,3.56,88,5
12219,2024,546,3.55,82,8
12219,2025,177,4.82,86,8
12220,2022,361,3.03,59,2
12220,2023,151,3.42,38,9
12220,2024,357,3.21,67,2
12220,2025,650,3.75,35,4
12221,2022,347,4.17,32,10
12221,2023,387,2.67,26,4
12221,2024,353,3.29,14,4
12221,2025,727,3.3,68,7
12222,2022,313,2.69,25,8
12222,2023,191,4.11,30,13
12222,2024,643,2.5,14,8
12222,2025,704,3.45,67,4
12223,2022,331,4.27,35,13
12223,2023,742,2.13,52,4
12223,2024,112,1.81,68,6
12223,2025,632,2.75,95,9
12224,2022,544,4.27,67,5
12224,2023,602,1.91,11,2
12224,2024,625,2.21,53,13
12224,2025,718,2.91,85,14
12225,2022,505,3.81,35,9
12225,2023,739,3.9,53,12
12225,2024,643,2.06,98,9
12225,2025,780,4.75,28,11
12226,2022,387,2.22,58,1
12226,2023,525,2.49,90,9
12226,2024,535,2.96,66,7
12226,2025,180,3.85,15,1
12227,2022,587,3.06,32,2
12227,2023,281,4.44,91,2
12227,2024,457,3.49,52,8
12227,2025,354,4.52,53,1
12228,2022,265,1.73,75,11
12228,2023,564,4.22,54,3
12228,2024,355,2.39,28,13
12228,2025,522,3.04,13,1
12229,2022,297,2.46,66,5
12229,2023,312,2.66,91,4
12229,2024,656,4.56,18,3
12229,2025,624,3.27,57,8
12230,2022,151,2.3,45,12
12230,2023,364,2.53,76,7
12230,2024,424,4.21,27,4
12230,2025,654,3.57,49,1
12231,2022,106,2.85,98,7
12231,2023,143,4.43,75,3
12231,2024,271,4.59,74,5
12231,2025,201,4.22,97,12
12232,2022,679,3.05,33,8
12232,2023,733,2.0,62,9
12232,2024,688,3.92,51,10
12232,2025,395,4.4,62,11
12233,2022,304,4.06,71,10
12233,2023,590,3.4,71,7
12233,2024,417,3.65,77,6
12233,2025,270,4.08,44,5
12234,2022,317,4.12,66,5
12234,2023,600,1.79,70,13
12234,2024,292,3.49,21,11
12234,2025,432,3.06,58,4
12235,2022,252,4.0,96,7
12235,2023,652,2.05,31,1
12235,2024,122,4.53,99,14
12235,2025,797,2.32,77,12
12236,2022,315,1.77,80,3
12236,2023,142,2.69,32,6
12236,2024,460,4.78,16,10
12236,2025,724,3.85,31,1
12237,2022,513,1.58,49,13
12237,2023,517,2.4,28,7
12237,2024,721,2.25,62,2
12237,2025,749,1.95,39,7
12238,2022,716,3.04,35,14
12238,2023,415,2.79,50,4
12238,2024,751,3.64,31,9
12238,2025,529,2.6,70,5
12239,2022,598,3.99,82,1
12239,2023,448,2.8,55,12
12239,2024,174,3.25,67,11
12239,2025,332,4.15,38,4
12240,2022,669,2.0,62,11
12240,2023,137,2.44,27,13
12240,2024,361,2.26,40,4
12240,2025,545,4.25,41,12
12241,2022,311,1.79,18,4
12241,2023,557,3.12,46,12
12241,2024,749,4.05,17,3
12241,2025,381,3.47,33,3
12242,2022,669,3.03,77,10
12242,2023,664,1.84,61,5
12242,2024,305,4.15,55,5
12242,2025,104,3.76,26,11
12243,2022,718,3.5,30,2
12243,2023,342,3.95,57,10
12243,2024,247,3.48,18,12
12243,2025,790,3.48,78,10
12244,2022,785,3.49,14,13
12244,2023,422,4.35,15,9
12244,2024,486,3.72,81,3
12244,2025,492,4.31,57,4
12245,2022,750,2.94,55,2
12245,2023,786,3.42,88,8
12245,2024,349,2.34,82,7
12245,2025,527,3.42,72,3
12246,2022,468,1.95,12,11
12246,2023,747,3.05,40,11
12246,2024,546,1.99,16,5
12246,2025,121,3.68,25,12
12247,2022,649,2.36,24,1
12247,2023,638,4.17,16,12
12247,2024,381,2.93,47,6
12247,2025,378,4.7,17,10
12248,2022,219,2.92,65,6
12248,2023,352,4.2,89,12
12248,2024,576,2.69,10,5
12248,2025,164,3.3,28,9
12249,2022,685,3.4,87,4
12249,2023,402,2.43,28,2
12249,2024,416,3.77,96,12
12249,2025,273,2.82,13,7
12250,2022,514,2.95,73,5
12250,2023,359,1.72,11,7
12250,2024,384,2.03,85,7
12250,2025,172,2.63,32,7
12251,2022,178,3.92,65,3
12251,2023,143,3.63,91,13
12251,2024,102,4.48,60,5
12251,2025,542,4.66,90,13
12252,2022,178,2.62,40,1
12252,2023,476,2.75,67,6
12252,2024,792,4.31,45,4
12252,2025,238,3.23,99,2
12253,2022,106,4.07,21,3
12253,2023,612,3.17,44,3
12253,2024,795,3.07,89,14
12253,2025,176,2.79,13,1
12254,2022,142,1.88,37,7
12254,2023,256,3.23,42,10
12254,2024,629,2.78,83,14
12254,2025,319,2.7,40,3
12255,2022,684,2.01,87,7
12255,2023,289,2.82,14,10
12255,2024,361,3.47,19,10
12255,2025,243,4.46,34,12
12256,2022,584,3.96,50,9
12256,2023,740,4.22,26,13
12256,2024,377,3.53,70,13
12256,2025,762,3.63,93,6
12257,2022,406,4.22,69,8
12257,2023,706,2.52,42,11
12257,2024,649,2.24,18,11
12257,2025,255,2.2,59,1
12258,2022,399,4.14,40,8
12258,2023,446,2.77,14,8
12258,2024,522,3.3,55,12
12258,2025,525,4.36,13,3
12259,2022,141,2.62,40,6
12259,2023,415,4.25,13,14
12259,2024,737,2.77,27,14
12259,2025,176,4.15,91,14
12260,2022,195,3.5,43,6
12260,2023,362,2.25,57,7
12260,2024,722,2.17,72,3
12260,2025,304,2.28,23,10
12261,2022,387,3.45,99,1
12261,2023,362,1.69,96,13
12261,2024,687,3.78,42,9
12261,2025,754,4.3,90,6
12262,2022,414,2.41,51,5
12262,2023,468,3.89,41,2
12262,2024,696,2.3,52,4
12262,2025,351,4.83,66,5
12263,2022,432,2.2,24,10
12263,2023,525,3.12,59,4
12263,2024,394,4.74,80,10
12263,2025,741,4.67,72,4
12264,2022,384,3.48,79,11
12264,2023,416,2.76,18,6
12264,2024,611,3.9,22,4
12264,2025,128,3.33,27,13
12265,2022,393,1.83,44,12
12265,2023,106,4.04,10,9
12265,2024,641,4.41,97,12
12265,2025,314,3.17,45,2
12266,2022,726,3.5,89,5
12266,2023,314,1.74,91,14
12266,2024,263,2.39,76,3
12266,2025,269,3.66,55,8
12267,2022,320,2.32,46,14
12267,2023,359,4.48,81,3
12267,2024,360,4.31,91,8
12267,2025,741,3.92,38,8
12268,2022,716,4.5,53,2
12268,2023,665,2.38,77,11
12268,2024,719,4.56,85,13
12268,2025,571,2.86,86,10
12269,2022,354,3.29,23,13
12269,2023,377,2.95,87,7
12269,2024,658,3.13,60,11
12269,2025,745,4.24,83,6
12270,2022,123,2.54,95,11
12270,2023,532,3.17,18,1
12270,2024,728,2.44,97,2
12270,2025,577,4.24,90,4
12271,2022,593,3.16,97,2
12271,2023,481,2.42,78,5
12271,2024,473,2.6,43,3
12271,2025,652,2.83,74,6
12272,2022,422,3.6,36,9
12272,2023,188,3.44,49,14
12272,2024,191,4.27,17,10
12272,2025,476,3.66,15,7
12273,2022,180,2.42,62,14
12273,2023,741,4.54,14,5
12273,2024,702,4.46,63,1
12273,2025,199,2.79,27,1
12274,2022,689,4.24,80,1
12274,2023,654,3.81,45,3
12274,2024,222,3.04,63,7
12274,2025,495,3.35,43,13
12275,2022,122,2.84,41,9
12275,2023,755,4.04,60,14
12275,2024,618,2.33,12,6
12275,2025,376,2.13,74,7
12276,2022,797,3.0,94,14
12276,2023,194,2.52,22,11
12276,2024,481,3.49,17,3
12276,2025,476,4.88,53,11
12277,2022,124,3.51,39,8
12277,2023,390,4.53,17,10
12277,2024,326,4.0,67,6
12277,2025,272,2.18,96,3
12278,2022,746,4.17,17,13
12278,2023,552,2.25,70,12
12278,2024,387,4.39,88,2
12278,2025,168,4.2,62,9
12279,2022,380,4.02,80,11
12279,2023,441,2.41,85,7
12279,2024,432,4.22,45,14
12279,2025,485,3.78,83,10
12280,2022,441,1.75,71,10
12280,2023,416,4.32,28,13
12280,2024,406,4.43,27,9
12280,2025,272,3.67,53,4
12281,2022,643,2.86,29,4
12281,2023,299,2.85,11,6
12281,2024,691,3.61,39,2
12281,2025,174,4.48,60,10
12282,2022,696,3.2,53,1
12282,2023,316,2.04,56,14
12282,2024,732,2.72,52,10
12282,2025,631,3.95,20,3
12283,2022,548,3.44,95,12
12283,2023,760,3.21,51,14
12283,2024,106,2.52,28,11
12283,2025,492,2.76,12,5
12284,2022,697,2.95,13,2
12284,2023,485,2.83,47,9
12284,2024,600,2.75,82,13
12284,2025,246,4.44,81,13
12285,2022,415,3.01,43,1
12285,2023,553,3.16,60,13
12285,2024,286,3.08,40,3
12285,2025,424,3.99,92,5
12286,2022,417,2.03,46,1
12286,2023,493,4.48,53,4
12286,2024,478,2.11,68,10
12286,2025,573,4.08,27,1
12287,2022,799,3.61,34,11
12287,2023,117,1.99,19,11
12287,2024,248,4.78,78,12
12287,2025,657,2.05,88,11
12288,2022,111,2.59,34,7
12288,2023,561,2.92,93,1
12288,2024,724,4.21,60,3
12288,2025,259,2.04,62,4
12289,2022,794,3.17,19,4
12289,2023,666,2.26,58,14
12289,2024,365,3.52,47,13
12289,2025,646,3.89,55,7
12290,2022,179,1.6,79,5
12290,2023,617,1.85,20,11
12290,2024,738,2.06,92,8
12290,2025,167,4.51,25,3
12291,2022,343,4.28,41,14
12291,2023,108,2.96,11,8
12291,2024,256,4.42,67,11
12291,2025,682,3.38,99,11
12292,2022,563,2.7,94,13
12292,2023,745,3.24,47,9
12292,2024,399,4.17,88,14
12292,2025,419,2.62,66,9
12293,2022,348,2.41,86,9
12293,2023,422,4.2,80,14
12293,2024,655,4.55,68,13
12293,2025,727,2.32,66,1
12294,2022,561,3.61,76,14
12294,2023,497,1.68,24,9
12294,2024,492,2.54,93,8
12294,2025,327,2.16,67,13
12295,2022,668,3.05,12,2
12295,2023,343,2.68,67,3
12295,2024,156,2.21,36,7
12295,2025,242,1.95,24,3
12296,2022,291,2.67,69,2
12296,2023,618,2.53,12,4
12296,2024,503,1.94,37,9
12296,2025,374,4.51,56,2
12297,2022,745,2.73,74,1
12297,2023,138,3.97,62,10
12297,2024,292,3.07,29,14
12297,2025,426,2.15,20,7
12298,2022,582,2.68,34,14
12298,2023,124,4.31,72,11
12298,2024,201,1.82,13,1
12298,2025,762,4.64,92,6
12299,2022,316,3.47,63,14
12299,2023,366,4.64,69,5
12299,2024,261,4.55,37,11
12299,2025,386,4.56,19,8
12300,2022,777,1.61,94,3
12300,2023,346,2.49,45,3
12300,2024,273,2.92,89,1
12300,2025,495,4.05,42,4
12301,2022,108,3.45,68,10
12301,2023,547,2.17,54,10
12301,2024,670,4.01,60,6
12301,2025,696,2.42,55,5
12302,2022,761,2.87,22,7
12302,2023,420,3.39,13,12
12302,2024,671,4.41,51,11
12302,2025,224,3.84,36,10
12303,2022,140,4.36,17,1
12303,2023,436,4.63,55,3
12303,2024,784,3.33,17,11
12303,2025,425,2.1,98,14
12304,2022,784,1.58,35,4
12304,2023,285,4.22,10,6
12304,2024,340,3.3,92,4
12304,2025,438,3.05,70,7
12305,2022,193,2.35,93,14
12305,2023,515,2.5,91,10
12305,2024,162,2.02,99,10
12305,2025,619,2.86,48,3
12306,2022,308,3.43,18,8
12306,2023,308,2.81,36,13
12306,2024,475,4.64,79,7
12306,2025,184,3.95,29,3
12307,2022,306,4.09,74,9
12307,2023,446,1.99,25,13
12307,2024,764,3.15,77,10
12307,2025,260,2.07,76,13
12308,2022,549,4.19,31,5
12308,2023,215,2.09,82,2
12308,2024,461,4.22,65,9
12308,2025,350,4.72,66,8
12309,2022,282,2.83,63,8
12309,2023,775,2.82,17,1
12309,2024,427,3.6,16,14
12309,2025,691,4.17,85,4
12310,2022,106,3.44,10,7
12310,2023,698,1.65,63,6
12310,2024,619,4.16,21,12
12310,2025,486,2.39,89,9
12311,2022,469,2.85,23,8
12311,2023,647,2.5,28,9
12311,2024,711,4.58,28,4
12311,2025,178,3.46,86,8
12312,2022,320,3.07,83,14
12312,2023,698,1.88,37,12
12312,2024,669,4.49,86,6
12312,2025,511,2.67,24,9
12313,2022,578,2.74,90,10
12313,2023,781,4.61,72,1
12313,2024,196,2.14,32,6
12313,2025,757,4.11,52,10
12314,2022,492,2.28,19,10
12314,2023,567,2.91,45,2
12314,2024,470,3.05,72,12
12314,2025,492,4.75,58,3
12315,2022,117,1.53,23,9
12315,2023,283,2.75,43,5
12315,2024,242,4.36,48,5
12315,2025,562,4.68,41,1
12316,2022,606,2.43,89,10
12316,2023,433,2.38,99,12
12316,2024,161,3.18,90,14
12316,2025,262,4.19,31,12
12317,2022,651,1.96,44,2
12317,2023,278,4.0,32,9
12317,2024,334,3.34,34,7
12317,2025,159,2.37,78,13
12318,2022,327,3.52,15,4
12318,2023,338,3.53,99,7
12318,2024,667,3.67,69,10
12318,2025,183,4.21,15,12
12319,2022,140,2.04,28,2
12319,2023,537,3.74,28,12
12319,2024,628,4.46,96,5
12319,2025,204,3.54,21,12
12320,2022,636,2.96,22,9
12320,2023,481,4.04,95,11
12320,2024,192,2.24,59,2
12320,2025,314,2.97,76,3
12321,2022,795,4.06,85,5
12321,2023,316,3.15,40,5
12321,2024,588,4.32,86,8
12321,2025,250,2.71,32,7
12322,2022,473,2.67,86,3
12322,2023,730,4.12,79,5
12322,2024,548,2.29,67,8
12322,2025,521,4.63,76,5
12323,2022,745,2.43,80,14
12323,2023,306,4.57,19,2
12323,2024,769,4.28,77,10
12323,2025,576,3.32,53,2
12324,2022,687,3.73,79,1
12324,2023,663,3.32,91,6
12324,2024,325,4.36,80,1
12324,2025,705,3.5,96,8
12325,2022,789,4.46,17,1
12325,2023,486,2.05,97,8
12325,2024,205,3.83,37,6
12325,2025,175,2.69,64,9
12326,2022,615,2.07,76,3
12326,2023,286,2.87,86,14
12326,2024,631,2.9,48,14
12326,2025,374,2.09,42,7
12327,2022,747,2.78,89,2
12327,2023,638,4.51,84,5
12327,2024,747,3.2,38,12
12327,2025,117,2.86,98,1
12328,2022,384,4.35,26,5
12328,2023,401,3.17,46,8
12328,2024,598,2.66,15,10
12328,2025,749,4.3,55,3
12329,2022,356,2.17,23,6
12329,2023,318,2.39,92,13
12329,2024,743,2.77,46,4
12329,2025,456,3.13,85,8
12330,2022,355,3.25,92,13
12330,2023,707,3.2,94,14
12330,2024,373,4.03,38,2
12330,2025,433,4.1,90,5
12331,2022,467,1.64,58,6
12331,2023,114,2.05,11,11
12331,2024,278,2.45,79,8
12331,2025,544,3.74,98,2
12332,2022,502,4.19,92,9
12332,2023,187,2.62,79,7
12332,2024,193,4.69,74,10
12332,2025,494,2.47,55,13
12333,2022,127,4.27,72,14
12333,2023,796,4.05,94,4
12333,2024,174,2.97,30,10
12333,2025,153,2.57,36,2
12334,2022,420,2.67,72,8
12334,2023,658,2.29,32,2
12334,2024,333,3.48,48,2
12334,2025,729,3.67,67,13
12335,2022,329,3.8,54,9
12335,2023,431,3.23,90,4
12335,2024,793,2.84,23,7
12335,2025,571,4.68,31,10
12336,2022,416,1.73,26,14
12336,2023,200,4.08,38,4
12336,2024,347,3.03,47,5
12336,2025,579,2.49,99,1
12337,2022,724,1.86,40,10
12337,2023,320,2.31,67,1
12337,2024,438,2.17,26,10
12337,2025,247,3.33,32,10
12338,2022,395,2.55,91,14
12338,2023,506,2.72,94,3
12338,2024,680,2.27,29,6
12338,2025,577,3.93,85,12
12339,2022,123,3.32,13,1
12339,2023,285,4.6,82,12
12339,2024,269,2.3,84,12
12339,2025,643,4.45,58,4
12340,2022,537,1.6,35,9
12340,2023,400,1.87,41,2
12340,2024,787,3.74,37,2
12340,2025,463,3.17,60,2
12341,2022,276,2.19,49,10
12341,2023,243,1.66,46,10
12341,2024,622,3.79,60,7
12341,2025,580,3.27,66,7
12342,2022,591,2.01,89,6
12342,2023,585,4.57,81,2
12342,2024,758,2.85,76,5
12342,2025,584,2.86,12,13
12343,2022,536,3.03,83,6
12343,2023,294,2.48,72,6
12343,2024,565,2.62,21,10
12343,2025,175,4.85,88,6
12344,2022,259,2.28,60,6
12344,2023,589,3.47,20,1
12344,2024,199,1.91,15,12
12344,2025,215,2.41,21,4
12345,2022,479,1.57,91,1
12345,2023,694,3.25,34,13
12345,2024,162,3.27,35,12
12345,2025,231,2.94,97,13
12346,2022,347,3.6,67,3
12346,2023,494,3.53,89,12
12346,2024,742,3.6,45,11
12346,2025,510,2.96,45,14
12347,2022,527,2.48,30,11
12347,2023,769,4.27,58,11
12347,2024,425,3.43,93,11
12347,2025,645,2.77,69,2
12348,2022,474,3.13,71,2
12348,2023,397,2.45,28,6
12348,2024,378,2.36,20,1
12348,2025,395,2.8,87,4
12349,2022,626,3.39,89,9
12349,2023,214,3.2,12,3
12349,2024,592,2.29,66,8
12349,2025,156,4.67,95,9
12350,2022,241,2.99,78,2
12350,2023,751,4.03,62,5
12350,2024,718,2.79,75,6
12350,2025,508,4.82,21,5
12351,2022,177,3.76,71,6
12351,2023,101,3.01,54,5
12351,2024,134,4.51,66,7
12351,2025,494,4.1,11,5
12352,2022,317,2.79,64,5
12352,2023,166,4.57,28,12
12352,2024,168,2.7,70,7
12352,2025,323,2.72,33,3
12353,2022,460,4.18,14,10
12353,2023,557,3.77,35,7
12353,2024,393,2.84,44,8
12353,2025,425,2.65,28,5
12354,2022,302,2.03,40,4
12354,2023,692,2.59,92,2
12354,2024,677,2.18,53,5
12354,2025,396,2.39,28,6
12355,2022,360,3.83,93,14
12355,2023,617,1.84,90,11
12355,2024,231,3.12,21,9
12355,2025,424,3.16,44,6
12356,2022,167,4.38,99,6
12356,2023,225,3.05,67,6
12356,2024,492,2.28,81,8
12356,2025,501,2.22,34,6
12357,2022,782,3.7,34,11
12357,2023,435,2.09,95,11
12357,2024,128,4.61,22,13
12357,2025,787,3.63,51,14
12358,2022,716,2.71,24,1
12358,2023,144,3.7,32,1
12358,2024,200,2.4,37,10
12358,2025,325,3.1,22,12
12359,2022,518,1.6,84,14
12359,2023,715,4.28,53,2
12359,2024,361,3.08,87,13
12359,2025,776,4.23,61,1
12360,2022,391,4.25,44,3
12360,2023,311,3.61,56,3
12360,2024,755,2.93,44,4
12360,2025,555,3.81,59,6
12361,2022,335,2.58,96,13
12361,2023,633,3.35,49,13
12361,2024,168,3.1,86,10
12361,2025,680,2.4,79,7
12362,2022,345,3.84,51,14
12362,2023,674,3.14,24,9
12362,2024,336,2.37,69,8
12362,2025,430,4.63,67,6
12363,2022,462,4.06,78,9
12363,2023,630,3.33,42,4
12363,2024,564,4.71,49,11
12363,2025,328,4.73,11,6
12364,2022,608,4.19,42,7
12364,2023,481,2.05,34,2
12364,2024,226,2.68,68,12
12364,2025,757,3.18,36,1
12365,2022,213,4.0,65,14
12365,2023,342,4.26,34,10
12365,2024,244,4.05,14,8
12365,2025,652,3.37,71,13
12366,2022,772,1.99,52,8
12366,2023,538,1.76,77,11
12366,2024,437,3.9,87,7
12366,2025,507,4.93,90,9
12367,2022,688,2.54,45,9
12367,2023,267,3.36,19,12
12367,2024,721,4.23,31,3
12367,2025,266,2.51,95,1
12368,2022,632,3.99,37,9
12368,2023,264,3.53,57,1
12368,2024,741,3.51,69,12
12368,2025,361,4.24,93,1
12369,2022,663,2.22,72,12
12369,2023,360,3.49,11,13
12369,2024,274,2.52,32,13
12369,2025,195,2.49,60,13
12370,2022,456,3.37,89,5
12370,2023,469,2.46,37,2
12370,2024,651,3.94,87,2
12370,2025,241,3.49,10,5
12371,2022,266,3.58,24,7
12371,2023,418,4.32,24,6
12371,2024,730,2.21,98,5
12371,2025,757,2.15,52,3
12372,2022,434,2.7,14,9
12372,2023,573,3.8,81,8
12372,2024,740,4.46,95,14
12372,2025,244,2.05,47,11
12373,2022,153,3.88,72,3
12373,2023,221,1.88,52,7
12373,2024,223,3.54,60,3
12373,2025,266,2.98,87,11
12374,2022,754,1.55,92,6
12374,2023,121,1.94,35,3
12374,2024,375,2.86,55,8
12374,2025,507,4.81,21,3
12375,2022,581,1.96,21,5
12375,2023,398,2.47,38,3
12375,2024,376,4.78,70,14
12375,2025,421,3.39,50,8
12376,2022,214,2.29,29,10
12376,2023,371,3.5,55,14
12376,2024,267,3.11,39,9
12376,2025,535,4.52,48,6
12377,2022,363,1.52,49,14
12377,2023,349,4.64,60,10
12377,2024,561,2.0,11,4
12377,2025,538,3.56,99,10
12378,2022,441,3.59,74,4
12378,2023,565,3.3,37,5
12378,2024,157,2.7,60,12
12378,2025,104,4.52,17,11
12379,2022,722,2.79,40,3
12379,2023,364,2.55,48,11
12379,2024,348,4.11,69,4
12379,2025,194,2.39,92,14
12380,2022,796,2.12,86,12
12380,2023,556,2.41,25,4
12380,2024,416,3.1,32,1
12380,2025,218,2.01,20,1
12381,2022,301,4.48,97,9
12381,2023,152,3.45,63,3
12381,2024,416,4.71,83,5
12381,2025,772,4.37,78,2
12382,2022,343,1.9,21,1
12382,2023,193,2.28,45,7
12382,2024,651,1.9,66,10
12382,2025,379,4.45,35,9
12383,2022,191,3.28,89,4
12383,2023,137,2.3,75,4
12383,2024,512,4.71,99,3
12383,2025,342,4.16,13,3
12384,2022,463,3.62,25,2
12384,2023,747,2.45,31,3
12384,2024,163,2.74,73,13
12384,2025,300,3.95,79,5
12385,2022,406,3.28,20,8
12385,2023,274,3.59,51,8
12385,2024,788,4.44,94,5
12385,2025,696,2.43,99,11
12386,2022,771,1.85,48,1
12386,2023,793,3.34,56,10
12386,2024,647,3.3,31,14
12386,2025,198,3.16,39,2
12387,2022,325,4.21,39,8
12387,2023,648,3.33,42,10
12387,2024,372,3.5,39,14
12387,2025,285,3.05,46,9
12388,2022,551,2.53,62,11
12388,2023,660,4.61,39,7
12388,2024,604,3.67,35,9
12388,2025,193,4.43,15,12
12389,2022,406,2.84,63,9
12389,2023,616,2.23,65,14
12389,2024,273,2.77,13,11
12389,2025,794,2.99,88,6
12390,2022,172,3.19,45,6
12390,2023,244,2.11,72,7
12390,2024,763,2.96,12,1
12390,2025,155,2.25,66,11
12391,2022,794,2.99,89,9
12391,2023,733,4.49,25,1
12391,2024,343,2.82,49,8
12391,2025,303,2.1,62,10
12392,2022,690,3.33,15,2
12392,2023,115,3.55,30,10
12392,2024,225,3.24,86,11
12392,2025,698,3.14,18,13
12393,2022,565,4.18,72,13
12393,2023,527,4.47,52,7
12393,2024,450,3.82,81,5
12393,2025,654,3.45,37,8
12394,2022,178,1.7,54,13
12394,2023,600,2.55,67,11
12394,2024,478,2.66,92,10
12394,2025,363,2.12,38,7
12395,2022,404,4.03,63,8
12395,2023,587,4.25,66,2
12395,2024,224,4.54,42,10
12395,2025,717,4.18,79,11
12396,2022,745,3.63,73,9
12396,2023,180,3.08,13,12
12396,2024,720,4.37,25,6
12396,2025,274,3.48,12,11
12397,2022,775,1.59,98,6
12397,2023,224,3.4,72,6
12397,2024,447,2.97,90,1
12397,2025,466,3.51,31,14
12398,2022,634,2.82,91,7
12398,2023,514,3.14,27,2
12398,2024,673,2.13,66,2
12398,2025,351,1.99,99,5
12399,2022,707,2.52,34,13
12399,2023,668,2.41,37,6
12399,2024,333,2.55,49,1
12399,2025,457,4.76,32,12
12400,2022,425,3.96,17,14
12400,2023,164,1.69,22,14
12400,2024,392,1.83,53,1
12400,2025,423,4.28,56,1
12401,2022,430,4.45,19,14
12401,2023,628,3.05,50,7
12401,2024,234,3.1,76,12
12401,2025,518,2.78,83,1
12402,2022,229,3.5,58,9
12402,2023,648,3.06,73,3
12402,2024,668,2.3,24,12
12402,2025,456,3.39,97,10
12403,2022,621,2.63,70,13
12403,2023,559,4.32,83,2
12403,2024,692,4.11,61,6
12403,2025,701,4.05,94,2
12404,2022,731,2.48,55,5
12404,2023,713,2.07,68,5
12404,2024,594,4.39,57,9
12404,2025,638,2.98,48,12
12405,2022,360,3.28,51,14
12405,2023,672,3.42,60,14
12405,2024,235,4.58,59,13
12405,2025,708,2.47,75,4
12406,2022,760,3.81,50,8
12406,2023,326,3.04,67,7
12406,2024,327,2.32,13,7
12406,2025,357,4.46,58,1
12407,2022,513,3.96,12,6
12407,2023,319,1.77,41,6
12407,2024,335,3.93,56,10
12407,2025,119,2.41,71,8
12408,2022,523,3.33,25,6
12408,2023,512,3.58,77,8
12408,2024,488,3.8,27,13
12408,2025,444,2.31,15,6
12409,2022,749,3.29,74,8
12409,2023,566,1.95,89,5
12409,2024,288,4.04,46,9
12409,2025,716,2.14,82,12
12410,2022,467,3.77,72,4
12410,2023,484,4.3,90,6
12410,2024,197,2.7,68,11
12410,2025,369,4.28,43,2
12411,2022,764,2.75,46,3
12411,2023,317,4.04,43,4
12411,2024,120,3.86,54,3
12411,2025,371,2.82,10,12
12412,2022,259,2.08,62,13
12412,2023,591,4.39,71,7
12412,2024,528,4.32,24,9
12412,2025,675,3.93,60,6
12413,2022,695,2.55,23,3
12413,2023,684,3.18,68,14
12413,2024,671,3.47,61,13
12413,2025,758,2.21,10,13
12414,2022,146,4.42,84,9
12414,2023,322,1.93,26,1
12414,2024,257,3.97,65,5
12414,2025,146,3.43,14,14
12415,2022,632,3.78,26,13
12415,2023,450,2.43,27,11
12415,2024,418,2.99,98,11
